ema9,ema21,ema_cross,rsi,macd_line,macd_hist,adx,bb_width,bb_position,momentum3,return_1,return_3,return_5,volatility_10,volatility_20,high_low_5,target,optimal_duration
707.2332906843977,707.3568953377838,-0.00017476797933702357,44.59137533941862,-0.15929081975548343,0.02271587059049529,24.61932663723424,0.0010583332647150622,0.4372124415934748,-0.029999999999972715,7.070135746599905e-05,-4.241601628771168e-05,0.0004951195360022956,0.0002249976080437849,0.00021846839038994136,0.0003958996111701469,0,10
707.2126325475297,707.3362731067125,-0.00017484841427012227,41.55003370162652,-0.15765844446139,0.019516022509959985,24.18648924067597,0.0010702680779862371,0.29656095200266525,-0.19000000000005457,-0.00016967126193001705,-0.00026861957812596073,0.0001272912423625705,0.0002197238175115202,0.00019915693081916838,0.0002686917539915639,0,10
707.192106038063,707.3157186568038,-0.00017481384613542695,41.03994989370891,-0.1562543634585154,0.016864400874328778,23.871960932463658,0.0010873635122697802,0.2893537201412675,-0.09000000000003183,-2.828334252539393e-05,-0.00012726244343895903,-0.0002403574256305269,0.00021943276835062378,0.00019898116471877083,0.00029698349620290533,0,10
707.1696848304179,707.2942764942369,-0.00017620589440946782,40.268668340378355,-0.15559714215760323,0.013910368850795357,23.67943207659518,0.0010986257485968002,0.27349058734974746,-0.16999999999995907,-4.2426213743226254e-05,-0.00024036762106745716,-0.0003393089407906027,0.00021803898729498856,0.00019801512429008228,0.000240425411551676,0,10
707.1317478643653,707.2657184379299,-0.00018949697808230052,37.67000783203265,-0.16143743652094145,0.006557644833306675,24.001452612656077,0.0011478603957637075,0.1797291144119356,-0.14999999999997726,-0.00014142671267752268,-0.00021212506894061525,-0.0003110859728507173,0.00015674636220470807,0.00019801704324678315,0.00038190613595855865,0,10
707.0813982914906,707.2306524657025,-0.00021114499520701234,35.23464321201469,-0.17207875920564675,-0.0032722868867368637,24.646950902399148,0.0012272481226336682,0.10077995701683258,-0.2300000000000182,-0.0001414467170217301,-0.0003252676386983895,-0.0005231530576175392,0.00016209321494512033,0.00019521662423172922,0.0003536668175645088,1,1
707.053118633204,707.2042341320931,-0.000213760006350061,37.84192490133231,-0.17370166393561703,-0.003878727182460101,25.276608730544755,0.0012771929735376014,0.1977572506549939,-0.13999999999998636,8.488003621556574e-05,-0.00019799739774846743,-0.0002686917539914031,0.00015126324622068612,0.00019521748698176145,0.00032534585679126684,0,10
707.0084949065745,707.1702174651758,-0.00022879979429474504,35.0597700575898,-0.18177312587590677,-0.009522724369866842,26.065393392619665,0.0013405938356554153,0.1250191928329832,-0.14999999999997726,-0.00015560019237843896,-0.00021217007553251473,-0.0003959779949370999,9.964723467566588e-05,0.00018784036654058845,0.00035369183537767215,0,5
706.950795925325,707.1293149922383,-0.0002526022567824339,32.46297396909051,-0.19494378219962982,-0.017940842235860094,27.338133257134366,0.001365010799923801,0.061257431458888886,-0.15999999999996817,-0.00015562440756619503,-0.00022634676324124063,-0.0005091361656389852,9.423865346514613e-05,0.00017675668606152294,0.00036789676250847703,1,1
706.9246367402764,707.1012020443726,-0.00024980236000147614,36.98977382482961,-0.1949635221637891,-0.014314999539127404,28.427114961005255,0.0012440382299502629,0.1799904684970275,-0.12000000000000455,0.00014149875481098983,-0.00016974566441282788,-0.00022631474723467166,0.0001109832406346557,0.00017676622691969668,0.0003112532186412768,0,5
706.8997093922342,707.0738253178453,-0.0002463439807740386,36.46248876337543,-0.19435068090251661,-0.010918953453974839,29.438275230821052,0.0011516807241301174,0.1757999309384038,-0.030000000000086402,-2.829574714933858e-05,-4.2443020245442895e-05,-0.00011317338162070072,0.00010361203533023671,0.0001754783561111638,0.00031126202603286264,0,3
706.8637675137596,707.0416481651579,-0.00025169890677815047,34.37055654285676,-0.1979374401937548,-0.011695459924439267,30.55786834831011,0.0011494395048431835,0.11731995725320207,0.0,-0.00011318619128456033,0.0,-0.0003112003847568779,9.911994324747725e-05,0.00017082188998297388,0.00015564863029207272,0,3
706.8190140110452,707.0051498684295,-0.0002634097381754911,32.345939803015014,-0.2050309898111209,-0.01490823552704626,32.0626473385834,0.001152072635294526,0.06538203620303919,-0.18000000000006366,-0.00011319900384882404,-0.0002546617243429213,-0.000268805794887108,9.98458466148226e-05,0.00017105738759531363,0.00025472659345644695,0,1
